time_period,area_code,area_name,region_or_country_name,index,monthly_change,annual_change,rental_price,median_monthly_pay,rent_to_pay_percent
2015-02-01,E12000008,South East,,79.751843,0.021996,,932.0,1738,53.62485615650172
2015-03-01,E12000008,South East,,79.942283,0.238791,,935.0,1739,53.76653248993675
2015-04-01,E12000008,South East,,80.197547,0.31931,,938.0,1734,54.094579008073815
2015-05-01,E12000008,South East,,80.314354,0.14565,,939.0,1732,54.2147806004619
2015-06-01,E12000008,South East,,80.53317,0.272449,,942.0,1736,54.26267281105991
2015-07-01,E12000008,South East,,80.760546,0.282338,,944.0,1738,54.31530494821634
2015-08-01,E12000008,South East,,81.020376,0.321729,,947.0,1739,54.456584243818284
2015-09-01,E12000008,South East,,81.347427,0.403666,,951.0,1741,54.623779437105114
2015-10-01,E12000008,South East,,81.510611,0.2006,,953.0,1747,54.55065827132227
2015-11-01,E12000008,South East,,81.953967,0.543925,,958.0,1755,54.58689458689459
2015-12-01,E12000008,South East,,82.190501,0.288618,,961.0,1750,54.91428571428572
2016-01-01,E12000008,South East,,82.460067,0.327977,3.418557,964.0,1764,54.6485260770975
2016-02-01,E12000008,South East,,82.786493,0.395859,3.805116,968.0,1765,54.844192634560905
2016-03-01,E12000008,South East,,83.055221,0.324604,3.893982,971.0,1770,54.85875706214689
2016-04-01,E12000008,South East,,83.522252,0.562314,4.145645,977.0,1775,55.04225352112676
2016-05-01,E12000008,South East,,83.777125,0.305155,4.311521,979.0,1776,55.123873873873876
2016-06-01,E12000008,South East,,84.115724,0.404167,4.448545,983.0,1778,55.28683914510686
2016-07-01,E12000008,South East,,84.480061,0.433137,4.605609,988.0,1783,55.412226584408295
2016-08-01,E12000008,South East,,84.868139,0.459373,4.74913,992.0,1785,55.57422969187675
2016-09-01,E12000008,South East,,85.24683,0.446211,4.793516,997.0,1787,55.79182988248461
2016-10-01,E12000008,South East,,85.573099,0.382735,4.984,1000.0,1789,55.89714924538849
2016-11-01,E12000008,South East,,85.907126,0.390341,4.823634,1004.0,1789,56.12073784237004
2016-12-01,E12000008,South East,,86.124356,0.252866,4.786265,1007.0,1794,56.131549609810484
2017-01-01,E12000008,South East,,86.28446,0.185898,4.637872,1009.0,1792,56.30580357142857
2017-02-01,E12000008,South East,,86.499377,0.24908,4.484891,1011.0,1802,56.10432852386238
2017-03-01,E12000008,South East,,86.692694,0.223489,4.379584,1014.0,1811,55.99116510215351
2017-04-01,E12000008,South East,,86.955889,0.303596,4.111045,1017.0,1817,55.97138139790864
2017-05-01,E12000008,South East,,87.006934,0.058702,3.855241,1017.0,1820,55.87912087912088
2017-06-01,E12000008,South East,,87.074057,0.077146,3.516979,1018.0,1823,55.84201865057597
2017-07-01,E12000008,South East,,87.288989,0.246839,3.324961,1021.0,1824,55.97587719298246
2017-08-01,E12000008,South East,,87.450321,0.184824,3.042581,1022.0,1829,55.87752870420996
2017-09-01,E12000008,South East,,87.587404,0.156756,2.745644,1024.0,1834,55.834242093784084
2017-10-01,E12000008,South East,,87.608161,0.023698,2.378156,1024.0,1843,55.5615843733044
2017-11-01,E12000008,South East,,87.667683,0.067941,2.049372,1025.0,1844,55.58568329718005
2017-12-01,E12000008,South East,,87.773809,0.121056,1.915199,1026.0,1847,55.54953979426096
2018-01-01,E12000008,South East,,87.806584,0.03734,1.764077,1027.0,1853,55.4236373448462
2018-02-01,E12000008,South East,,87.938833,0.150615,1.664123,1028.0,1855,55.41778975741239
2018-03-01,E12000008,South East,,88.064139,0.142492,1.581962,1030.0,1848,55.73593073593074
2018-04-01,E12000008,South East,,88.081953,0.020229,1.294983,1030.0,1860,55.376344086021504
2018-05-01,E12000008,South East,,88.147111,0.073974,1.310443,1031.0,1877,54.92807671816728
2018-06-01,E12000008,South East,,88.217704,0.080085,1.313418,1031.0,1883,54.753053637812
2018-07-01,E12000008,South East,,88.425888,0.235989,1.302454,1034.0,1890,54.70899470899471
2018-08-01,E12000008,South East,,88.516532,0.102509,1.21922,1035.0,1904,54.35924369747899
2018-09-01,E12000008,South East,,88.702381,0.20996,1.272988,1037.0,1896,54.69409282700421
2018-10-01,E12000008,South East,,88.812779,0.124458,1.375006,1038.0,1898,54.689146469968385
2018-11-01,E12000008,South East,,88.942906,0.146519,1.454611,1040.0,1904,54.621848739495796
2018-12-01,E12000008,South East,,89.21102,0.301445,1.637403,1043.0,1905,54.750656167979
2019-01-01,E12000008,South East,,89.286412,0.084509,1.685327,1044.0,1914,54.54545454545454
2019-02-01,E12000008,South East,,89.415865,0.144987,1.679613,1045.0,1924,54.31392931392931
2019-03-01,E12000008,South East,,89.429789,0.015572,1.550745,1046.0,1936,54.02892561983471
2019-04-01,E12000008,South East,,89.511254,0.091093,1.622694,1047.0,1943,53.88574369531652
2019-05-01,E12000008,South East,,89.682694,0.191529,1.742068,1049.0,1940,54.072164948453604
2019-06-01,E12000008,South East,,89.798733,0.129388,1.79219,1050.0,1949,53.8737814263725
2019-07-01,E12000008,South East,,90.049576,0.279339,1.836213,1053.0,1955,53.86189258312021
2019-08-01,E12000008,South East,,90.302768,0.28117,2.017969,1056.0,1957,53.960143076136944
2019-09-01,E12000008,South East,,90.42172,0.131726,1.938323,1057.0,1957,54.0112416964742
2019-10-01,E12000008,South East,,90.492282,0.078036,1.89106,1058.0,1964,53.86965376782077
2019-11-01,E12000008,South East,,90.526834,0.038183,1.780837,1058.0,1967,53.78749364514489
2019-12-01,E12000008,South East,,90.614951,0.097338,1.573719,1059.0,1978,53.53892821031345
2020-01-01,E12000008,South East,,90.742334,0.140576,1.63062,1061.0,1984,53.47782258064516
2020-02-01,E12000008,South East,,90.810238,0.074832,1.559424,1062.0,1996,53.206412825651306
2020-03-01,E12000008,South East,,90.832154,0.024134,1.568118,1062.0,1983,53.5552193645991
2020-04-01,E12000008,South East,,90.888766,0.062327,1.538927,1063.0,1931,55.049197307094765
2020-05-01,E12000008,South East,,91.032388,0.158019,1.504966,1064.0,1934,55.015511892450874
2020-06-01,E12000008,South East,,91.120447,0.096733,1.471863,1065.0,1962,54.28134556574924
2020-07-01,E12000008,South East,,91.162904,0.046594,1.23635,1066.0,1999,53.326663331665834
2020-08-01,E12000008,South East,,90.960128,-0.222432,0.727951,1063.0,2033,52.28726020659125
2020-09-01,E12000008,South East,,91.11983,0.175573,0.772059,1065.0,2039,52.231486022560084
2020-10-01,E12000008,South East,,91.298988,0.196619,0.891465,1067.0,2044,52.20156555772994
2020-11-01,E12000008,South East,,91.321369,0.024513,0.877679,1068.0,2057,51.920272241127854
2020-12-01,E12000008,South East,,91.523561,0.221407,1.002715,1070.0,2063,51.866214251090646
2021-01-01,E12000008,South East,,91.69221,0.184269,1.046784,1072.0,2068,51.83752417794971
2021-02-01,E12000008,South East,,91.765458,0.079884,1.051886,1073.0,2083,51.51224195871339
2021-03-01,E12000008,South East,,91.991639,0.246477,1.276513,1076.0,2096,51.335877862595424
2021-04-01,E12000008,South East,,91.993714,0.002256,1.215714,1076.0,2105,51.11638954869358
2021-05-01,E12000008,South East,,92.212972,0.238341,1.296884,1078.0,2110,51.09004739336493
2021-06-01,E12000008,South East,,92.488798,0.299118,1.501695,1081.0,2117,51.062824752007565
2021-07-01,E12000008,South East,,92.755884,0.288776,1.747399,1084.0,2123,51.05982100800753
2021-08-01,E12000008,South East,,93.089795,0.359989,2.341319,1088.0,2135,50.96018735362998
2021-09-01,E12000008,South East,,93.305992,0.232246,2.399217,1091.0,2152,50.69702602230484
2021-10-01,E12000008,South East,,93.853681,0.586982,2.798161,1097.0,2160,50.78703703703704
2021-11-01,E12000008,South East,,94.154951,0.321,3.102869,1101.0,2161,50.94863489125405
2021-12-01,E12000008,South East,,94.528246,0.396469,3.282964,1105.0,2172,50.87476979742173
2022-01-01,E12000008,South East,,94.917057,0.411317,3.517035,1110.0,2189,50.70808588396528
2022-02-01,E12000008,South East,,95.313079,0.41723,3.865966,1114.0,2196,50.72859744990893
2022-03-01,E12000008,South East,,95.65044,0.35395,3.97732,1118.0,2207,50.65700045310376
2022-04-01,E12000008,South East,,96.104956,0.475184,4.469047,1124.0,2211,50.83672546359114
2022-05-01,E12000008,South East,,96.311344,0.214753,4.444463,1126.0,2230,50.49327354260089
2022-06-01,E12000008,South East,,96.792923,0.500023,4.653671,1132.0,2248,50.355871886120994
2022-07-01,E12000008,South East,,97.281437,0.5047,4.878994,1137.0,2260,50.30973451327434
2022-08-01,E12000008,South East,,97.642889,0.371552,4.891077,1142.0,2276,50.17574692442882
2022-09-01,E12000008,South East,,98.02036,0.386583,5.052589,1146.0,2310,49.61038961038961
2022-10-01,E12000008,South East,,98.441319,0.429461,4.888075,1151.0,2307,49.89163415691374
2022-11-01,E12000008,South East,,98.97014,0.537194,5.114111,1157.0,2328,49.69931271477663
2022-12-01,E12000008,South East,,99.514264,0.549786,5.274632,1163.0,2341,49.67962409226826
2023-01-01,E12000008,South East,,100.0,0.488107,5.355142,1169.0,2348,49.7870528109029
2023-02-01,E12000008,South East,,100.627803,0.627803,5.57607,1177.0,2353,50.02124946876329
2023-03-01,E12000008,South East,,101.170157,0.53897,5.770718,1183.0,2361,50.105887335874634
2023-04-01,E12000008,South East,,101.758947,0.58198,5.883142,1190.0,2374,50.12636899747262
2023-05-01,E12000008,South East,,102.294237,0.526037,6.212034,1196.0,2403,49.771119434040784
2023-06-01,E12000008,South East,,102.976049,0.66652,6.387994,1204.0,2463,48.8834754364596
2023-07-01,E12000008,South East,,103.824355,0.823789,6.725761,1214.0,2421,50.144568360181744
2023-08-01,E12000008,South East,,104.472121,0.623905,6.99409,1221.0,2426,50.32976092333058
2023-09-01,E12000008,South East,,105.088359,0.589859,7.210746,1229.0,2428,50.61779242174629
2023-10-01,E12000008,South East,,105.682177,0.565065,7.355507,1236.0,2441,50.634985661614095
2023-11-01,E12000008,South East,,106.464721,0.740469,7.572568,1245.0,2458,50.65093572009764
2023-12-01,E12000008,South East,,107.21868,0.708177,7.742022,1254.0,2470,50.76923076923077
2024-01-01,E12000008,South East,,108.077397,0.800902,8.077397,1264.0,2480,50.967741935483865
2024-02-01,E12000008,South East,,108.755396,0.627327,8.076886,1272.0,2493,51.02286401925391
2024-03-01,E12000008,South East,,109.351704,0.548302,8.086917,1279.0,2505,51.05788423153692
2024-04-01,E12000008,South East,,109.871153,0.475026,7.971982,1285.0,2513,51.134102666136094
2024-05-01,E12000008,South East,,110.475875,0.550392,7.998141,1292.0,2524,51.188589540412046
2024-06-01,E12000008,South East,,111.289569,0.736536,8.073256,1301.0,2530,51.42292490118577
2024-07-01,E12000008,South East,,111.787977,0.447847,7.670283,1307.0,2543,51.39598898938262
2024-08-01,E12000008,South East,,112.359128,0.510923,7.549389,1314.0,2543,51.67125442390878
2024-09-01,E12000008,South East,,113.264964,0.806197,7.780695,1324.0,2554,51.84025058731402
2024-10-01,E12000008,South East,,114.186478,0.813591,8.047053,1335.0,2606,51.227935533384496
2024-11-01,E12000008,South East,,115.041124,0.748465,8.055629,1345.0,2594,51.850424055512725
2024-12-01,E12000008,South East,,115.532662,0.427272,7.754229,1351.0,2596,52.04160246533128
2025-01-01,E12000008,South East,,116.011154,0.414162,7.34081,1356.0,2599,52.17391304347826
2025-02-01,E12000008,South East,,116.517519,0.43648,7.13723,1362.0,2610,52.18390804597701
2025-03-01,E12000008,South East,,116.998109,0.412461,6.992488,1368.0,2617,52.27359572029041
2025-04-01,E12000008,South East,,117.427023,0.3666,6.877029,1373.0,2635,52.106261859582546
2025-05-01,E12000008,South East,,117.806952,0.323544,6.635908,1377.0,2643,52.09988649262202
2025-06-01,E12000008,South East,,118.365443,0.474073,6.358075,1384.0,2659,52.049642722828125
2025-07-01,E12000008,South East,,117.945089,-0.355132,5.507848,1379.0,2674,51.57068062827225
2025-08-01,E12000008,South East,,118.405712,0.39054,5.38148,1384.0,2703,51.20236773954865
2025-09-01,E12000008,South East,,118.856597,0.380796,4.936772,1390.0,2695,51.57699443413729
2025-10-01,E12000008,South East,,119.172946,0.26616,4.366951,1393.0,2696,51.66913946587537
2025-11-01,E12000008,South East,,119.691804,0.435383,4.042624,1399.0,2686,52.08488458674609
2025-12-01,E12000008,South East,,119.930749,0.199633,3.806791,1402.0,2699,51.945164875879954
2026-01-01,E12000008,South East,,120.178134,0.206273,3.591878,1405.0,2720,51.654411764705884
2026-02-01,E12000008,South East,,120.489282,0.258906,3.408726,1409.0,2739,51.442132165023736
2026-03-01,E12000008,South East,,120.704028,0.178228,3.167503,1411.0,2752,51.2718023255814
2026-04-01,E12000008,South East,,120.950439,0.204145,3.000515,1414.0,2767,51.10227683411637
2026-05-01,E12000008,South East,,121.260766,0.256574,2.931757,1418.0,2767,51.24683773039392
2015-01-01,E12000009,South West,,76.002054,,,778.0,1515,51.353135313531354
2015-02-01,E12000009,South West,,76.12227,0.158176,,779.0,1522,51.1826544021025
2015-03-01,E12000009,South West,,76.317703,0.256735,,781.0,1528,51.11256544502618
2015-04-01,E12000009,South West,,76.458857,0.184955,,783.0,1517,51.615029663810155
2015-05-01,E12000009,South West,,76.683291,0.293537,,785.0,1516,51.78100263852242
2015-06-01,E12000009,South West,,76.72967,0.06048,,785.0,1522,51.57687253613666
2015-07-01,E12000009,South West,,76.898045,0.21944,,787.0,1520,51.776315789473685
2015-08-01,E12000009,South West,,77.186269,0.374813,,790.0,1523,51.87130663164806
2015-09-01,E12000009,South West,,77.347502,0.208889,,792.0,1522,52.03679369250985
2015-10-01,E12000009,South West,,77.445028,0.126087,,793.0,1524,52.03412073490814
2015-11-01,E12000009,South West,,77.787359,0.442031,,796.0,1531,51.992161985630304
2015-12-01,E12000009,South West,,77.982455,0.250807,,798.0,1526,52.293577981651374
2016-01-01,E12000009,South West,,78.047247,0.083085,2.690971,799.0,1538,51.95058517555267
2016-02-01,E12000009,South West,,78.305992,0.331524,2.868703,802.0,1542,52.01037613488976
2016-03-01,E12000009,South West,,78.63954,0.425955,3.042331,805.0,1546,52.06985769728332
2016-04-01,E12000009,South West,,78.919527,0.356039,3.218294,808.0,1549,52.16268560361523
2016-05-01,E12000009,South West,,79.173522,0.32184,3.247423,811.0,1552,52.25515463917526
2016-06-01,E12000009,South West,,79.626006,0.571509,3.774728,815.0,1551,52.54674403610574
2016-07-01,E12000009,South West,,79.890484,0.33215,3.891436,818.0,1556,52.5706940874036
2016-08-01,E12000009,South West,,80.109086,0.273628,3.786706,820.0,1558,52.63157894736842
2016-09-01,E12000009,South West,,80.302542,0.241491,3.820472,822.0,1562,52.62483994878361
2016-10-01,E12000009,South West,,80.793492,0.611375,4.323665,827.0,1568,52.74234693877551
2016-11-01,E12000009,South West,,81.199695,0.502767,4.386748,831.0,1558,53.337612323491655
2016-12-01,E12000009,South West,,81.581719,0.470475,4.615479,835.0,1568,53.25255102040817
2017-01-01,E12000009,South West,,81.675561,0.115028,4.648868,836.0,1572,53.18066157760815
2017-02-01,E12000009,South West,,81.783383,0.132014,4.440773,837.0,1576,53.109137055837564
2017-03-01,E12000009,South West,,81.946266,0.199163,4.204915,839.0,1585,52.93375394321767
2017-04-01,E12000009,South West,,82.05063,0.127356,3.967462,840.0,1594,52.69761606022585
2017-05-01,E12000009,South West,,82.19743,0.178915,3.819343,841.0,1596,52.694235588972425
2017-06-01,E12000009,South West,,82.385522,0.22883,3.465597,843.0,1596,52.819548872180455
2017-07-01,E12000009,South West,,82.63906,0.307746,3.440431,846.0,1601,52.841973766396
2017-08-01,E12000009,South West,,82.920658,0.340756,3.509679,849.0,1602,52.99625468164793
2017-09-01,E12000009,South West,,83.090584,0.204926,3.471922,851.0,1607,52.955818294959556
2017-10-01,E12000009,South West,,83.274518,0.221365,3.070824,852.0,1616,52.722772277227726
2017-11-01,E12000009,South West,,83.458436,0.220858,2.781712,854.0,1615,52.87925696594428
2017-12-01,E12000009,South West,,83.670144,0.253668,2.559918,857.0,1627,52.67363245236631
2018-01-01,E12000009,South West,,83.684619,0.0173,2.459803,857.0,1629,52.60896255371394
2018-02-01,E12000009,South West,,83.825619,0.16849,2.497128,858.0,1632,52.57352941176471
2018-03-01,E12000009,South West,,83.838187,0.014993,2.308733,858.0,1632,52.57352941176471
2018-04-01,E12000009,South West,,83.967631,0.154398,2.336364,860.0,1641,52.40706886045095
2018-05-01,E12000009,South West,,84.058575,0.108309,2.264238,861.0,1653,52.08711433756806
2018-06-01,E12000009,South West,,84.199264,0.16737,2.20153,862.0,1659,51.95901145268233
2018-07-01,E12000009,South West,,84.285059,0.101895,1.991792,863.0,1663,51.89416716776909
2018-08-01,E12000009,South West,,84.532931,0.294089,1.944357,865.0,1674,51.6726403823178
2018-09-01,E12000009,South West,,84.59981,0.079116,1.816363,866.0,1668,51.91846522781775
2018-10-01,E12000009,South West,,84.821038,0.261499,1.857135,868.0,1671,51.94494314781568
2018-11-01,E12000009,South West,,84.958755,0.162362,1.797684,870.0,1679,51.81655747468732
2018-12-01,E12000009,South West,,85.172966,0.252135,1.796127,872.0,1682,51.843043995243754
2019-01-01,E12000009,South West,,85.19254,0.022981,1.80191,872.0,1690,51.59763313609468
2019-02-01,E12000009,South West,,85.352812,0.188129,1.82187,874.0,1698,51.47232037691401
2019-03-01,E12000009,South West,,85.439271,0.101295,1.909731,875.0,1706,51.289566236811254
2019-04-01,E12000009,South West,,85.564541,0.146619,1.901816,876.0,1712,51.16822429906542
2019-05-01,E12000009,South West,,85.864364,0.350405,2.14825,879.0,1711,51.373465809468144
2019-06-01,E12000009,South West,,85.894398,0.034979,2.013241,879.0,1716,51.22377622377622
2019-07-01,E12000009,South West,,86.009171,0.133622,2.045573,880.0,1719,51.19255381035486
2019-08-01,E12000009,South West,,86.084781,0.087909,1.835793,881.0,1721,51.19116792562464
2019-09-01,E12000009,South West,,86.372326,0.334025,2.095177,884.0,1720,51.3953488372093
2019-10-01,E12000009,South West,,86.465181,0.107506,1.938367,885.0,1725,51.30434782608696
2019-11-01,E12000009,South West,,86.700808,0.272511,2.050469,888.0,1732,51.27020785219399
2019-12-01,E12000009,South West,,86.860119,0.183748,1.980855,889.0,1742,51.033295063145815
2020-01-01,E12000009,South West,,87.085679,0.259682,2.222189,892.0,1746,51.08820160366552
2020-02-01,E12000009,South West,,87.226648,0.161873,2.1954,893.0,1765,50.59490084985836
2020-03-01,E12000009,South West,,87.341041,0.131145,2.225874,894.0,1748,51.1441647597254
2020-04-01,E12000009,South West,,87.347083,0.006918,2.083272,894.0,1703,52.49559600704639
2020-05-01,E12000009,South West,,87.489777,0.163364,1.893001,896.0,1712,52.336448598130836
2020-06-01,E12000009,South West,,87.66058,0.195227,2.056226,897.0,1741,51.52211372774268
2020-07-01,E12000009,South West,,87.780629,0.136947,2.059615,899.0,1760,51.07954545454545
2020-08-01,E12000009,South West,,88.088484,0.35071,2.327593,902.0,1798,50.16685205784205
2020-09-01,E12000009,South West,,88.341746,0.287508,2.280152,904.0,1806,50.055370985603545
2020-10-01,E12000009,South West,,88.739913,0.450711,2.630806,908.0,1812,50.11037527593819
2020-11-01,E12000009,South West,,89.028245,0.324918,2.684446,911.0,1818,50.110011001100105
2020-12-01,E12000009,South West,,89.321207,0.329067,2.833392,914.0,1825,50.082191780821915
2021-01-01,E12000009,South West,,89.156174,-0.184764,2.377537,913.0,1833,49.809056192034916
2021-02-01,E12000009,South West,,89.685803,0.594047,2.819271,918.0,1846,49.729144095341276
2021-03-01,E12000009,South West,,90.244043,0.622439,3.323754,924.0,1857,49.75767366720517
2021-04-01,E12000009,South West,,90.528848,0.315595,3.64267,927.0,1859,49.865519096288324
2021-05-01,E12000009,South West,,90.755836,0.250735,3.733075,929.0,1867,49.75897161221211
2021-06-01,E12000009,South West,,91.033813,0.306291,3.848061,932.0,1866,49.94640943193998
2021-07-01,E12000009,South West,,91.471721,0.481039,4.204905,936.0,1877,49.86680873734683
2021-08-01,E12000009,South West,,91.894313,0.461992,4.320461,941.0,1886,49.89395546129374
2021-09-01,E12000009,South West,,92.349538,0.495379,4.536691,945.0,1901,49.71067859021567
2021-10-01,E12000009,South West,,92.770578,0.45592,4.542111,950.0,1909,49.764274489261396
2021-11-01,E12000009,South West,,93.059219,0.311134,4.527748,953.0,1910,49.89528795811518
2021-12-01,E12000009,South West,,93.707176,0.696285,4.910334,959.0,1929,49.71487817522032
2022-01-01,E12000009,South West,,94.141654,0.463655,5.591851,964.0,1950,49.43589743589744
2022-02-01,E12000009,South West,,94.642508,0.532021,5.526744,969.0,1954,49.590583418628455
2022-03-01,E12000009,South West,,94.97133,0.347436,5.238337,972.0,1975,49.21518987341772
2022-04-01,E12000009,South West,,95.204495,0.245511,5.164814,975.0,1975,49.36708860759494
2022-05-01,E12000009,South West,,95.894927,0.72521,5.662546,982.0,1990,49.346733668341706
2022-06-01,E12000009,South West,,96.20511,0.323461,5.680633,985.0,1999,49.27463731865933
2022-07-01,E12000009,South West,,96.546031,0.354369,5.547408,988.0,2014,49.056603773584904
2022-08-01,E12000009,South West,,97.243125,0.722032,5.820612,995.0,2029,49.03893543617546
2022-09-01,E12000009,South West,,97.923438,0.699601,6.035656,1002.0,2049,48.90190336749634
2022-10-01,E12000009,South West,,98.350236,0.435848,6.014469,1007.0,2057,48.95478852698104
2022-11-01,E12000009,South West,,98.679178,0.33446,6.039121,1010.0,2097,48.164043872198384
2022-12-01,E12000009,South West,,99.247617,0.576047,5.912504,1016.0,2089,48.635710866443276
2023-01-01,E12000009,South West,,100.0,0.758087,6.222905,1024.0,2098,48.80838894184938
2023-02-01,E12000009,South West,,100.553307,0.553307,6.245396,1029.0,2106,48.86039886039886
2023-03-01,E12000009,South West,,101.163446,0.606781,6.519985,1036.0,2116,48.96030245746692
2023-04-01,E12000009,South West,,101.459636,0.292784,6.570217,1039.0,2136,48.642322097378276
2023-05-01,E12000009,South West,,102.050671,0.582532,6.41926,1045.0,2155,48.49187935034803
2023-06-01,E12000009,South West,,102.764874,0.699851,6.81852,1052.0,2209,47.623358985966505
2023-07-01,E12000009,South West,,103.246904,0.469062,6.940599,1057.0,2176,48.575367647058826
2023-08-01,E12000009,South West,,104.038556,0.766756,6.988084,1065.0,2172,49.033149171270715
2023-09-01,E12000009,South West,,104.734158,0.6686,6.955147,1072.0,2175,49.287356321839084
2023-10-01,E12000009,South West,,105.44337,0.677155,7.212118,1079.0,2193,49.20200638394893
2023-11-01,E12000009,South West,,105.778779,0.318093,7.194629,1083.0,2226,48.65229110512129
2023-12-01,E12000009,South West,,106.269082,0.463517,7.074694,1088.0,2215,49.1196388261851
2024-01-01,E12000009,South West,,106.986294,0.674903,6.986294,1095.0,2231,49.08112953832362
2024-02-01,E12000009,South West,,107.636557,0.6078,7.044273,1102.0,2244,49.10873440285205
2024-03-01,E12000009,South West,,108.262727,0.581745,7.017635,1108.0,2255,49.13525498891352
2024-04-01,E12000009,South West,,108.847961,0.540568,7.282033,1114.0,2271,49.05328049317481
2024-05-01,E12000009,South West,,109.388097,0.49623,7.189983,1120.0,2278,49.16593503072871
2024-06-01,E12000009,South West,,110.04539,0.600881,7.084635,1127.0,2283,49.364870784056066
2024-07-01,E12000009,South West,,110.648423,0.547985,7.168756,1133.0,2295,49.368191721132895
2024-08-01,E12000009,South West,,110.685325,0.033351,6.388755,1133.0,2304,49.17534722222222
2024-09-01,E12000009,South West,,111.343669,0.59479,6.31075,1140.0,2309,49.372022520571676
2024-10-01,E12000009,South West,,111.990354,0.580801,6.209004,1146.0,2353,48.70378240543987
2024-11-01,E12000009,South West,,112.631738,0.572714,6.478577,1153.0,2359,48.87664264518864
2024-12-01,E12000009,South West,,113.452515,0.728726,6.759665,1161.0,2357,49.257530759439966
2025-01-01,E12000009,South West,,114.015778,0.496474,6.570452,1167.0,2358,49.4910941475827
2025-02-01,E12000009,South West,,114.028602,0.011248,5.938545,1167.0,2372,49.19898819561551
2025-03-01,E12000009,South West,,114.133907,0.092349,5.423084,1168.0,2380,49.07563025210084
2025-04-01,E12000009,South West,,114.434505,0.263374,5.132429,1171.0,2399,48.812005002084206
2025-05-01,E12000009,South West,,114.788223,0.309101,4.936667,1175.0,2406,48.83624272651704
2025-06-01,E12000009,South West,,115.370967,0.507669,4.839436,1181.0,2416,48.882450331125824
2025-07-01,E12000009,South West,,115.62251,0.21803,4.495398,1184.0,2425,48.82474226804124
2025-08-01,E12000009,South West,,116.465746,0.729301,5.222392,1192.0,2470,48.259109311740886
2025-09-01,E12000009,South West,,117.241309,0.665914,5.296789,1200.0,2444,49.09983633387889
2025-10-01,E12000009,South West,,118.577422,1.139626,5.881817,1214.0,2445,49.65235173824131
2025-11-01,E12000009,South West,,119.168817,0.498742,5.803941,1220.0,2442,49.95904995904996
2025-12-01,E12000009,South West,,119.29275,0.103997,5.147735,1221.0,2470,49.4331983805668
2026-01-01,E12000009,South West,,119.549199,0.214975,4.853206,1224.0,2483,49.29520741039066
2026-02-01,E12000009,South West,,119.835148,0.23919,5.092184,1227.0,2498,49.119295436349084
2026-03-01,E12000009,South West,,119.903642,0.057156,5.055233,1227.0,2512,48.845541401273884
2026-04-01,E12000009,South West,,120.246606,0.286034,5.078976,1231.0,2520,48.84920634920635
2026-05-01,E12000009,South West,,120.586719,0.282846,5.051473,1234.0,2526,48.851939825811556
