time_period,area_code,area_name,region_or_country_name,index,monthly_change,annual_change,rental_price
2021-03-01,E12000006,East of England,,92.297321,0.293939,2.246888,967.0
2021-04-01,E12000006,East of England,,92.596439,0.32408,2.558608,970.0
2021-05-01,E12000006,East of England,,92.916104,0.345224,2.834576,973.0
2021-06-01,E12000006,East of England,,93.261585,0.37182,3.189178,977.0
2021-07-01,E12000006,East of England,,93.519413,0.276457,3.51954,980.0
2021-08-01,E12000006,East of England,,93.887304,0.393385,3.769357,984.0
2021-09-01,E12000006,East of England,,94.259489,0.396417,4.05219,987.0
2021-10-01,E12000006,East of England,,94.685542,0.452,4.326151,992.0
2021-11-01,E12000006,East of England,,95.088761,0.42585,4.717143,996.0
2021-12-01,E12000006,East of England,,95.474431,0.405589,4.797935,1000.0
2022-01-01,E12000006,East of England,,95.794569,0.335313,4.873348,1004.0
2022-02-01,E12000006,East of England,,96.163688,0.385324,4.495287,1007.0
2022-03-01,E12000006,East of England,,96.469364,0.31787,4.52022,1011.0
2022-04-01,E12000006,East of England,,96.839974,0.384175,4.582828,1014.0
2022-05-01,E12000006,East of England,,97.158129,0.328536,4.565435,1018.0
2022-06-01,E12000006,East of England,,97.550274,0.403616,4.59856,1022.0
2022-07-01,E12000006,East of England,,97.943511,0.403111,4.730673,1026.0
2022-08-01,E12000006,East of England,,98.156534,0.217496,4.547185,1028.0
2022-09-01,E12000006,East of England,,98.42519,0.273701,4.419397,1031.0
2022-10-01,E12000006,East of England,,98.75043,0.330444,4.29304,1034.0
2022-11-01,E12000006,East of England,,99.092773,0.346675,4.210816,1038.0
2022-12-01,E12000006,East of England,,99.557885,0.46937,4.277014,1043.0
2023-01-01,E12000006,East of England,,100.0,0.444078,4.390052,1048.0
2023-02-01,E12000006,East of England,,100.396798,0.396798,4.401984,1052.0
2023-03-01,E12000006,East of England,,100.997801,0.598628,4.694172,1058.0
2023-04-01,E12000006,East of England,,101.423659,0.42165,4.733256,1062.0
2023-05-01,E12000006,East of England,,101.881382,0.451298,4.861409,1067.0
2023-06-01,E12000006,East of England,,102.355136,0.465006,4.925524,1072.0
2023-07-01,E12000006,East of England,,103.038762,0.667896,5.202235,1079.0
2023-08-01,E12000006,East of England,,103.602226,0.546847,5.547967,1085.0
2023-09-01,E12000006,East of England,,104.192816,0.570055,5.859909,1091.0
2023-10-01,E12000006,East of England,,104.837558,0.618796,6.164153,1098.0
2023-11-01,E12000006,East of England,,105.369826,0.507708,6.334521,1104.0
2023-12-01,E12000006,East of England,,105.952719,0.553187,6.423231,1110.0
2024-01-01,E12000006,East of England,,106.499586,0.516142,6.499586,1116.0
2024-02-01,E12000006,East of England,,107.441562,0.884488,7.016921,1126.0
2024-03-01,E12000006,East of England,,107.899343,0.426075,6.833359,1130.0
2024-04-01,E12000006,East of England,,108.474001,0.532587,6.951378,1136.0
2024-05-01,E12000006,East of England,,109.050573,0.531531,7.036802,1142.0
2024-06-01,E12000006,East of England,,109.717764,0.611818,7.193217,1149.0
2024-07-01,E12000006,East of England,,110.561818,0.769296,7.30119,1158.0
2024-08-01,E12000006,East of England,,111.353608,0.716151,7.481868,1167.0
2024-09-01,E12000006,East of England,,112.346431,0.891594,7.825505,1177.0
2024-10-01,E12000006,East of England,,113.142226,0.70834,7.921463,1185.0
2024-11-01,E12000006,East of England,,114.172187,0.910324,8.353777,1196.0
2024-12-01,E12000006,East of England,,114.831604,0.577564,8.380045,1203.0
2025-01-01,E12000006,East of England,,115.4387,0.528684,8.393568,1209.0
2025-02-01,E12000006,East of England,,116.207928,0.666351,8.159194,1217.0
2025-03-01,E12000006,East of England,,116.731207,0.450295,8.18528,1223.0
2025-04-01,E12000006,East of England,,117.238717,0.434769,8.080016,1228.0
2025-05-01,E12000006,East of England,,118.005622,0.654139,8.211831,1236.0
2025-06-01,E12000006,East of England,,118.352389,0.293856,7.869852,1240.0
2025-07-01,E12000006,East of England,,118.31604,-0.030712,7.013472,1239.0
2025-08-01,E12000006,East of England,,118.869102,0.467445,6.749215,1245.0
2025-09-01,E12000006,East of England,,119.428491,0.470592,6.30377,1251.0
2025-10-01,E12000006,East of England,,119.789338,0.302145,5.875006,1255.0
2025-11-01,E12000006,East of England,,120.39404,0.504805,5.449535,1261.0
2025-12-01,E12000006,East of England,,120.889247,0.411322,5.27524,1266.0
2026-01-01,E12000006,East of England,,121.039622,0.12439,4.851858,1268.0
2026-02-01,E12000006,East of England,,121.10376,0.052989,4.212993,1269.0
2026-03-01,E12000006,East of England,,121.630582,0.435017,4.197142,1274.0
2026-04-01,E12000006,East of England,,121.962102,0.272563,4.028861,1278.0
2026-05-01,E12000006,East of England,,122.22943,0.21919,3.579328,1280.0
2015-01-01,E12000007,London,,86.294082,,,1580.0
2015-02-01,E12000007,London,,86.488668,0.225492,,1583.0
2015-03-01,E12000007,London,,86.873807,0.445307,,1590.0
2015-04-01,E12000007,London,,87.546011,0.77377,,1602.0
2015-05-01,E12000007,London,,88.278336,0.836503,,1616.0
2015-06-01,E12000007,London,,88.522372,0.27644,,1620.0
2015-07-01,E12000007,London,,88.705863,0.207282,,1624.0
2015-08-01,E12000007,London,,89.263756,0.628924,,1634.0
2015-09-01,E12000007,London,,89.736642,0.529762,,1643.0
2015-10-01,E12000007,London,,89.793855,0.063757,,1644.0
2015-11-01,E12000007,London,,89.818149,0.027055,,1644.0
2015-12-01,E12000007,London,,90.060607,0.269943,,1648.0
2016-01-01,E12000007,London,,90.337585,0.307547,4.685726,1654.0
2016-02-01,E12000007,London,,90.417786,0.088779,4.542929,1655.0
2016-03-01,E12000007,London,,90.924178,0.560057,4.662361,1664.0
2016-04-01,E12000007,London,,91.03951,0.126844,3.990472,1666.0
2016-05-01,E12000007,London,,91.477385,0.480973,3.623822,1674.0
2016-06-01,E12000007,London,,91.705547,0.249418,3.595898,1679.0
2016-07-01,E12000007,London,,92.192356,0.53084,3.930398,1687.0
2016-08-01,E12000007,London,,92.384772,0.208712,3.496399,1691.0
2016-09-01,E12000007,London,,92.624605,0.259601,3.218265,1695.0
2016-10-01,E12000007,London,,92.65874,0.036853,3.190513,1696.0
2016-11-01,E12000007,London,,92.849167,0.205515,3.374617,1700.0
2016-12-01,E12000007,London,,93.008413,0.17151,3.273136,1702.0
2017-01-01,E12000007,London,,93.130049,0.13078,3.091143,1705.0
2017-02-01,E12000007,London,,93.000619,-0.138978,2.856554,1702.0
2017-03-01,E12000007,London,,93.10779,0.115237,2.401575,1704.0
2017-04-01,E12000007,London,,93.209996,0.109772,2.384115,1706.0
2017-05-01,E12000007,London,,92.939742,-0.289941,1.5986,1701.0
2017-06-01,E12000007,London,,93.161053,0.238122,1.587152,1705.0
2017-07-01,E12000007,London,,93.488726,0.351728,1.406158,1711.0
2017-08-01,E12000007,London,,93.193086,-0.316231,0.874942,1706.0
2017-09-01,E12000007,London,,92.778628,-0.44473,0.166288,1698.0
2017-10-01,E12000007,London,,92.863828,0.091831,0.221337,1700.0
2017-11-01,E12000007,London,,92.804718,-0.063652,-0.047873,1699.0
2017-12-01,E12000007,London,,92.688224,-0.125525,-0.344258,1697.0
2018-01-01,E12000007,London,,92.293149,-0.426241,-0.898636,1689.0
2018-02-01,E12000007,London,,92.535346,0.262421,-0.50029,1694.0
2018-03-01,E12000007,London,,91.971212,-0.609642,-1.220712,1683.0
2018-04-01,E12000007,London,,91.687385,-0.308604,-1.633528,1678.0
2018-05-01,E12000007,London,,91.535395,-0.16577,-1.51103,1675.0
2018-06-01,E12000007,London,,91.541709,0.006898,-1.73822,1676.0
2018-07-01,E12000007,London,,91.770921,0.25039,-1.837447,1680.0
2018-08-01,E12000007,London,,91.956914,0.202671,-1.326463,1683.0
2018-09-01,E12000007,London,,91.84968,-0.116613,-1.001253,1681.0
2018-10-01,E12000007,London,,92.1364,0.312162,-0.783328,1686.0
2018-11-01,E12000007,London,,92.382583,0.267194,-0.454863,1691.0
2018-12-01,E12000007,London,,92.670719,0.311894,-0.018886,1696.0
2019-01-01,E12000007,London,,92.60312,-0.072946,0.335854,1695.0
2019-02-01,E12000007,London,,92.93428,0.357613,0.431115,1701.0
2019-03-01,E12000007,London,,92.884746,-0.053301,0.993282,1700.0
2019-04-01,E12000007,London,,92.742309,-0.153347,1.150566,1698.0
2019-05-01,E12000007,London,,93.664705,0.99458,2.326215,1714.0
2019-06-01,E12000007,London,,93.512608,-0.162385,2.153007,1712.0
2019-07-01,E12000007,London,,93.548293,0.03816,1.936749,1712.0
2019-08-01,E12000007,London,,93.748166,0.213658,1.947925,1716.0
2019-09-01,E12000007,London,,94.145481,0.423811,2.49952,1723.0
2019-10-01,E12000007,London,,94.415679,0.287,2.47381,1728.0
2019-11-01,E12000007,London,,94.658847,0.25755,2.463953,1733.0
2019-12-01,E12000007,London,,94.89375,0.248157,2.398849,1737.0
2020-01-01,E12000007,London,,94.959785,0.069589,2.54491,1738.0
2020-02-01,E12000007,London,,95.296858,0.354964,2.542203,1744.0
2020-03-01,E12000007,London,,95.48791,0.20048,2.802574,1748.0
2020-04-01,E12000007,London,,95.114678,-0.390867,2.558023,1741.0
2020-05-01,E12000007,London,,95.183677,0.072542,1.621712,1742.0
2020-06-01,E12000007,London,,95.127089,-0.059451,1.726485,1741.0
2020-07-01,E12000007,London,,95.321725,0.204606,1.89574,1745.0
2020-08-01,E12000007,London,,95.302937,-0.01971,1.658455,1744.0
2020-09-01,E12000007,London,,95.330541,0.028965,1.258754,1745.0
2020-10-01,E12000007,London,,95.333088,0.002671,0.97167,1745.0
2020-11-01,E12000007,London,,95.162344,-0.179102,0.531907,1742.0
2020-12-01,E12000007,London,,94.90192,-0.273662,0.008611,1737.0
2021-01-01,E12000007,London,,94.803428,-0.103783,-0.164656,1735.0
2021-02-01,E12000007,London,,94.772106,-0.033039,-0.55065,1735.0
2021-03-01,E12000007,London,,94.568618,-0.214713,-0.962731,1731.0
2021-04-01,E12000007,London,,94.000448,-0.600801,-1.17146,1721.0
2021-05-01,E12000007,London,,93.510991,-0.520697,-1.757325,1712.0
2021-06-01,E12000007,London,,93.593876,0.088637,-1.611753,1713.0
2021-07-01,E12000007,London,,93.177138,-0.445262,-2.249841,1706.0
2021-08-01,E12000007,London,,93.217553,0.043374,-2.188164,1706.0
2021-09-01,E12000007,London,,93.349136,0.141157,-2.078459,1709.0
2021-10-01,E12000007,London,,93.586405,0.254174,-1.83219,1713.0
2021-11-01,E12000007,London,,93.768394,0.194462,-1.464812,1716.0
2021-12-01,E12000007,London,,94.185033,0.444328,-0.755398,1724.0
2022-01-01,E12000007,London,,94.41654,0.2458,-0.408095,1728.0
2022-02-01,E12000007,London,,94.779322,0.384235,0.007614,1735.0
2022-03-01,E12000007,London,,95.030693,0.265217,0.488614,1739.0
2022-04-01,E12000007,London,,95.382965,0.370693,1.470756,1746.0
2022-05-01,E12000007,London,,95.598953,0.226444,2.232853,1750.0
2022-06-01,E12000007,London,,95.809134,0.219857,2.366884,1754.0
2022-07-01,E12000007,London,,96.303642,0.516139,3.355442,1763.0
2022-08-01,E12000007,London,,96.841157,0.558146,3.887256,1773.0
2022-09-01,E12000007,London,,97.539674,0.721301,4.489102,1785.0
2022-10-01,E12000007,London,,97.828991,0.296615,4.533336,1791.0
2022-11-01,E12000007,London,,98.669102,0.858755,5.226396,1806.0
2022-12-01,E12000007,London,,99.317362,0.657003,5.449198,1818.0
2023-01-01,E12000007,London,,100.0,0.68733,5.913646,1830.0
2023-02-01,E12000007,London,,100.596252,0.596252,6.137342,1841.0
2023-03-01,E12000007,London,,101.04869,0.449756,6.332688,1850.0
2023-04-01,E12000007,London,,102.172554,1.112201,7.118241,1870.0
2023-05-01,E12000007,London,,103.593472,1.390704,8.362559,1896.0
2023-06-01,E12000007,London,,104.63453,1.004945,9.211435,1915.0
2023-07-01,E12000007,London,,105.465064,0.793747,9.513058,1930.0
2023-08-01,E12000007,London,,106.266213,0.759634,9.73249,1945.0
2023-09-01,E12000007,London,,106.919752,0.615002,9.61668,1957.0
2023-10-01,E12000007,London,,107.659609,0.691975,10.048779,1971.0
2023-11-01,E12000007,London,,108.256944,0.554836,9.717167,1982.0
2023-12-01,E12000007,London,,108.915417,0.60825,9.664025,1994.0
2024-01-01,E12000007,London,,109.735714,0.753151,9.735714,2009.0
2024-02-01,E12000007,London,,111.135785,1.275857,10.477063,2034.0
2024-03-01,E12000007,London,,112.3365,1.080403,11.170664,2056.0
2024-04-01,E12000007,London,,113.150094,0.724247,10.744117,2071.0
2024-05-01,E12000007,London,,114.047773,0.793353,10.09166,2088.0
2024-06-01,E12000007,London,,114.717796,0.587493,9.636652,2100.0
2024-07-01,E12000007,London,,115.624087,0.790018,9.632595,2116.0
2024-08-01,E12000007,London,,116.381396,0.654975,9.51872,2130.0
2024-09-01,E12000007,London,,117.304601,0.793258,9.712751,2147.0
2024-10-01,E12000007,London,,118.661067,1.156363,10.218742,2172.0
2024-11-01,E12000007,London,,120.700047,1.718323,11.494046,2209.0
2024-12-01,E12000007,London,,121.361117,0.547696,11.426941,2221.0
2025-01-01,E12000007,London,,121.769738,0.336698,10.96637,2229.0
2025-02-01,E12000007,London,,122.128676,0.294768,9.891406,2235.0
2025-03-01,E12000007,London,,122.519426,0.31995,9.064665,2243.0
2025-04-01,E12000007,London,,122.683407,0.13384,8.42537,2246.0
2025-05-01,E12000007,London,,122.842532,0.129704,7.711469,2249.0
2025-06-01,E12000007,London,,123.043056,0.163236,7.257165,2252.0
2025-07-01,E12000007,London,,122.907684,-0.11002,6.299377,2250.0
2025-08-01,E12000007,London,,123.062436,0.12591,5.740643,2253.0
2025-09-01,E12000007,London,,123.483547,0.342192,5.267437,2260.0
2025-10-01,E12000007,London,,123.724991,0.195528,4.267553,2265.0
2025-11-01,E12000007,London,,124.085326,0.291239,2.804704,2271.0
2025-12-01,E12000007,London,,123.891635,-0.156095,2.085114,2268.0
2026-01-01,E12000007,London,,123.066789,-0.665781,1.065167,2253.0
2026-02-01,E12000007,London,,124.198623,0.919691,1.69489,2273.0
2026-03-01,E12000007,London,,124.558916,0.290094,1.664625,2280.0
2026-04-01,E12000007,London,,125.131683,0.459836,1.995605,2290.0
2026-05-01,E12000007,London,,125.346781,0.171897,2.038585,2294.0
2015-01-01,E12000008,South East,,79.734304,,,932.0
2015-02-01,E12000008,South East,,79.751843,0.021996,,932.0
2015-03-01,E12000008,South East,,79.942283,0.238791,,935.0
2015-04-01,E12000008,South East,,80.197547,0.31931,,938.0
2015-05-01,E12000008,South East,,80.314354,0.14565,,939.0
2015-06-01,E12000008,South East,,80.53317,0.272449,,942.0
2015-07-01,E12000008,South East,,80.760546,0.282338,,944.0
2015-08-01,E12000008,South East,,81.020376,0.321729,,947.0
2015-09-01,E12000008,South East,,81.347427,0.403666,,951.0
2015-10-01,E12000008,South East,,81.510611,0.2006,,953.0
2015-11-01,E12000008,South East,,81.953967,0.543925,,958.0
2015-12-01,E12000008,South East,,82.190501,0.288618,,961.0
2016-01-01,E12000008,South East,,82.460067,0.327977,3.418557,964.0
2016-02-01,E12000008,South East,,82.786493,0.395859,3.805116,968.0
2016-03-01,E12000008,South East,,83.055221,0.324604,3.893982,971.0
2016-04-01,E12000008,South East,,83.522252,0.562314,4.145645,977.0
2016-05-01,E12000008,South East,,83.777125,0.305155,4.311521,979.0
2016-06-01,E12000008,South East,,84.115724,0.404167,4.448545,983.0
2016-07-01,E12000008,South East,,84.480061,0.433137,4.605609,988.0
2016-08-01,E12000008,South East,,84.868139,0.459373,4.74913,992.0
2016-09-01,E12000008,South East,,85.24683,0.446211,4.793516,997.0
2016-10-01,E12000008,South East,,85.573099,0.382735,4.984,1000.0
2016-11-01,E12000008,South East,,85.907126,0.390341,4.823634,1004.0
2016-12-01,E12000008,South East,,86.124356,0.252866,4.786265,1007.0
2017-01-01,E12000008,South East,,86.28446,0.185898,4.637872,1009.0
2017-02-01,E12000008,South East,,86.499377,0.24908,4.484891,1011.0
2017-03-01,E12000008,South East,,86.692694,0.223489,4.379584,1014.0
2017-04-01,E12000008,South East,,86.955889,0.303596,4.111045,1017.0
2017-05-01,E12000008,South East,,87.006934,0.058702,3.855241,1017.0
2017-06-01,E12000008,South East,,87.074057,0.077146,3.516979,1018.0
2017-07-01,E12000008,South East,,87.288989,0.246839,3.324961,1021.0
2017-08-01,E12000008,South East,,87.450321,0.184824,3.042581,1022.0
2017-09-01,E12000008,South East,,87.587404,0.156756,2.745644,1024.0
2017-10-01,E12000008,South East,,87.608161,0.023698,2.378156,1024.0
2017-11-01,E12000008,South East,,87.667683,0.067941,2.049372,1025.0
2017-12-01,E12000008,South East,,87.773809,0.121056,1.915199,1026.0
2018-01-01,E12000008,South East,,87.806584,0.03734,1.764077,1027.0
2018-02-01,E12000008,South East,,87.938833,0.150615,1.664123,1028.0
2018-03-01,E12000008,South East,,88.064139,0.142492,1.581962,1030.0
2018-04-01,E12000008,South East,,88.081953,0.020229,1.294983,1030.0
2018-05-01,E12000008,South East,,88.147111,0.073974,1.310443,1031.0
2018-06-01,E12000008,South East,,88.217704,0.080085,1.313418,1031.0
2018-07-01,E12000008,South East,,88.425888,0.235989,1.302454,1034.0
2018-08-01,E12000008,South East,,88.516532,0.102509,1.21922,1035.0
2018-09-01,E12000008,South East,,88.702381,0.20996,1.272988,1037.0
2018-10-01,E12000008,South East,,88.812779,0.124458,1.375006,1038.0
2018-11-01,E12000008,South East,,88.942906,0.146519,1.454611,1040.0
2018-12-01,E12000008,South East,,89.21102,0.301445,1.637403,1043.0
2019-01-01,E12000008,South East,,89.286412,0.084509,1.685327,1044.0
2019-02-01,E12000008,South East,,89.415865,0.144987,1.679613,1045.0
2019-03-01,E12000008,South East,,89.429789,0.015572,1.550745,1046.0
2019-04-01,E12000008,South East,,89.511254,0.091093,1.622694,1047.0
2019-05-01,E12000008,South East,,89.682694,0.191529,1.742068,1049.0
2019-06-01,E12000008,South East,,89.798733,0.129388,1.79219,1050.0
2019-07-01,E12000008,South East,,90.049576,0.279339,1.836213,1053.0
2019-08-01,E12000008,South East,,90.302768,0.28117,2.017969,1056.0
2019-09-01,E12000008,South East,,90.42172,0.131726,1.938323,1057.0
2019-10-01,E12000008,South East,,90.492282,0.078036,1.89106,1058.0
2019-11-01,E12000008,South East,,90.526834,0.038183,1.780837,1058.0
2019-12-01,E12000008,South East,,90.614951,0.097338,1.573719,1059.0
2020-01-01,E12000008,South East,,90.742334,0.140576,1.63062,1061.0
2020-02-01,E12000008,South East,,90.810238,0.074832,1.559424,1062.0
2020-03-01,E12000008,South East,,90.832154,0.024134,1.568118,1062.0
2020-04-01,E12000008,South East,,90.888766,0.062327,1.538927,1063.0
2020-05-01,E12000008,South East,,91.032388,0.158019,1.504966,1064.0
2020-06-01,E12000008,South East,,91.120447,0.096733,1.471863,1065.0
2020-07-01,E12000008,South East,,91.162904,0.046594,1.23635,1066.0
2020-08-01,E12000008,South East,,90.960128,-0.222432,0.727951,1063.0
2020-09-01,E12000008,South East,,91.11983,0.175573,0.772059,1065.0
2020-10-01,E12000008,South East,,91.298988,0.196619,0.891465,1067.0
2020-11-01,E12000008,South East,,91.321369,0.024513,0.877679,1068.0
2020-12-01,E12000008,South East,,91.523561,0.221407,1.002715,1070.0
2021-01-01,E12000008,South East,,91.69221,0.184269,1.046784,1072.0
2021-02-01,E12000008,South East,,91.765458,0.079884,1.051886,1073.0
2021-03-01,E12000008,South East,,91.991639,0.246477,1.276513,1076.0
2021-04-01,E12000008,South East,,91.993714,0.002256,1.215714,1076.0
2021-05-01,E12000008,South East,,92.212972,0.238341,1.296884,1078.0
2021-06-01,E12000008,South East,,92.488798,0.299118,1.501695,1081.0
2021-07-01,E12000008,South East,,92.755884,0.288776,1.747399,1084.0
2021-08-01,E12000008,South East,,93.089795,0.359989,2.341319,1088.0
2021-09-01,E12000008,South East,,93.305992,0.232246,2.399217,1091.0
2021-10-01,E12000008,South East,,93.853681,0.586982,2.798161,1097.0
2021-11-01,E12000008,South East,,94.154951,0.321,3.102869,1101.0
2021-12-01,E12000008,South East,,94.528246,0.396469,3.282964,1105.0
2022-01-01,E12000008,South East,,94.917057,0.411317,3.517035,1110.0
2022-02-01,E12000008,South East,,95.313079,0.41723,3.865966,1114.0
2022-03-01,E12000008,South East,,95.65044,0.35395,3.97732,1118.0
2022-04-01,E12000008,South East,,96.104956,0.475184,4.469047,1124.0
2022-05-01,E12000008,South East,,96.311344,0.214753,4.444463,1126.0
2022-06-01,E12000008,South East,,96.792923,0.500023,4.653671,1132.0
2022-07-01,E12000008,South East,,97.281437,0.5047,4.878994,1137.0
2022-08-01,E12000008,South East,,97.642889,0.371552,4.891077,1142.0
2022-09-01,E12000008,South East,,98.02036,0.386583,5.052589,1146.0
2022-10-01,E12000008,South East,,98.441319,0.429461,4.888075,1151.0
2022-11-01,E12000008,South East,,98.97014,0.537194,5.114111,1157.0
2022-12-01,E12000008,South East,,99.514264,0.549786,5.274632,1163.0
2023-01-01,E12000008,South East,,100.0,0.488107,5.355142,1169.0
2023-02-01,E12000008,South East,,100.627803,0.627803,5.57607,1177.0
2023-03-01,E12000008,South East,,101.170157,0.53897,5.770718,1183.0
2023-04-01,E12000008,South East,,101.758947,0.58198,5.883142,1190.0
2023-05-01,E12000008,South East,,102.294237,0.526037,6.212034,1196.0
2023-06-01,E12000008,South East,,102.976049,0.66652,6.387994,1204.0
2023-07-01,E12000008,South East,,103.824355,0.823789,6.725761,1214.0
2023-08-01,E12000008,South East,,104.472121,0.623905,6.99409,1221.0
2023-09-01,E12000008,South East,,105.088359,0.589859,7.210746,1229.0
2023-10-01,E12000008,South East,,105.682177,0.565065,7.355507,1236.0
2023-11-01,E12000008,South East,,106.464721,0.740469,7.572568,1245.0
2023-12-01,E12000008,South East,,107.21868,0.708177,7.742022,1254.0
2024-01-01,E12000008,South East,,108.077397,0.800902,8.077397,1264.0
2024-02-01,E12000008,South East,,108.755396,0.627327,8.076886,1272.0
2024-03-01,E12000008,South East,,109.351704,0.548302,8.086917,1279.0
2024-04-01,E12000008,South East,,109.871153,0.475026,7.971982,1285.0
2024-05-01,E12000008,South East,,110.475875,0.550392,7.998141,1292.0
2024-06-01,E12000008,South East,,111.289569,0.736536,8.073256,1301.0
2024-07-01,E12000008,South East,,111.787977,0.447847,7.670283,1307.0
2024-08-01,E12000008,South East,,112.359128,0.510923,7.549389,1314.0
2024-09-01,E12000008,South East,,113.264964,0.806197,7.780695,1324.0
2024-10-01,E12000008,South East,,114.186478,0.813591,8.047053,1335.0
2024-11-01,E12000008,South East,,115.041124,0.748465,8.055629,1345.0
2024-12-01,E12000008,South East,,115.532662,0.427272,7.754229,1351.0
2025-01-01,E12000008,South East,,116.011154,0.414162,7.34081,1356.0
2025-02-01,E12000008,South East,,116.517519,0.43648,7.13723,1362.0
2025-03-01,E12000008,South East,,116.998109,0.412461,6.992488,1368.0
2025-04-01,E12000008,South East,,117.427023,0.3666,6.877029,1373.0
2025-05-01,E12000008,South East,,117.806952,0.323544,6.635908,1377.0
2025-06-01,E12000008,South East,,118.365443,0.474073,6.358075,1384.0
2025-07-01,E12000008,South East,,117.945089,-0.355132,5.507848,1379.0
2025-08-01,E12000008,South East,,118.405712,0.39054,5.38148,1384.0
2025-09-01,E12000008,South East,,118.856597,0.380796,4.936772,1390.0
2025-10-01,E12000008,South East,,119.172946,0.26616,4.366951,1393.0
2025-11-01,E12000008,South East,,119.691804,0.435383,4.042624,1399.0
2025-12-01,E12000008,South East,,119.930749,0.199633,3.806791,1402.0
2026-01-01,E12000008,South East,,120.178134,0.206273,3.591878,1405.0
2026-02-01,E12000008,South East,,120.489282,0.258906,3.408726,1409.0
2026-03-01,E12000008,South East,,120.704028,0.178228,3.167503,1411.0
2026-04-01,E12000008,South East,,120.950439,0.204145,3.000515,1414.0
2026-05-01,E12000008,South East,,121.260766,0.256574,2.931757,1418.0
2015-01-01,E12000009,South West,,76.002054,,,778.0
2015-02-01,E12000009,South West,,76.12227,0.158176,,779.0
2015-03-01,E12000009,South West,,76.317703,0.256735,,781.0
2015-04-01,E12000009,South West,,76.458857,0.184955,,783.0
2015-05-01,E12000009,South West,,76.683291,0.293537,,785.0
2015-06-01,E12000009,South West,,76.72967,0.06048,,785.0
2015-07-01,E12000009,South West,,76.898045,0.21944,,787.0
2015-08-01,E12000009,South West,,77.186269,0.374813,,790.0
2015-09-01,E12000009,South West,,77.347502,0.208889,,792.0
2015-10-01,E12000009,South West,,77.445028,0.126087,,793.0
2015-11-01,E12000009,South West,,77.787359,0.442031,,796.0
2015-12-01,E12000009,South West,,77.982455,0.250807,,798.0
2016-01-01,E12000009,South West,,78.047247,0.083085,2.690971,799.0
2016-02-01,E12000009,South West,,78.305992,0.331524,2.868703,802.0
2016-03-01,E12000009,South West,,78.63954,0.425955,3.042331,805.0
2016-04-01,E12000009,South West,,78.919527,0.356039,3.218294,808.0
2016-05-01,E12000009,South West,,79.173522,0.32184,3.247423,811.0
2016-06-01,E12000009,South West,,79.626006,0.571509,3.774728,815.0
2016-07-01,E12000009,South West,,79.890484,0.33215,3.891436,818.0
2016-08-01,E12000009,South West,,80.109086,0.273628,3.786706,820.0
2016-09-01,E12000009,South West,,80.302542,0.241491,3.820472,822.0
2016-10-01,E12000009,South West,,80.793492,0.611375,4.323665,827.0
2016-11-01,E12000009,South West,,81.199695,0.502767,4.386748,831.0
2016-12-01,E12000009,South West,,81.581719,0.470475,4.615479,835.0
2017-01-01,E12000009,South West,,81.675561,0.115028,4.648868,836.0
2017-02-01,E12000009,South West,,81.783383,0.132014,4.440773,837.0
2017-03-01,E12000009,South West,,81.946266,0.199163,4.204915,839.0
2017-04-01,E12000009,South West,,82.05063,0.127356,3.967462,840.0
2017-05-01,E12000009,South West,,82.19743,0.178915,3.819343,841.0
2017-06-01,E12000009,South West,,82.385522,0.22883,3.465597,843.0
2017-07-01,E12000009,South West,,82.63906,0.307746,3.440431,846.0
2017-08-01,E12000009,South West,,82.920658,0.340756,3.509679,849.0
2017-09-01,E12000009,South West,,83.090584,0.204926,3.471922,851.0
2017-10-01,E12000009,South West,,83.274518,0.221365,3.070824,852.0
2017-11-01,E12000009,South West,,83.458436,0.220858,2.781712,854.0
2017-12-01,E12000009,South West,,83.670144,0.253668,2.559918,857.0
2018-01-01,E12000009,South West,,83.684619,0.0173,2.459803,857.0
2018-02-01,E12000009,South West,,83.825619,0.16849,2.497128,858.0
2018-03-01,E12000009,South West,,83.838187,0.014993,2.308733,858.0
2018-04-01,E12000009,South West,,83.967631,0.154398,2.336364,860.0
2018-05-01,E12000009,South West,,84.058575,0.108309,2.264238,861.0
2018-06-01,E12000009,South West,,84.199264,0.16737,2.20153,862.0
2018-07-01,E12000009,South West,,84.285059,0.101895,1.991792,863.0
2018-08-01,E12000009,South West,,84.532931,0.294089,1.944357,865.0
2018-09-01,E12000009,South West,,84.59981,0.079116,1.816363,866.0
2018-10-01,E12000009,South West,,84.821038,0.261499,1.857135,868.0
2018-11-01,E12000009,South West,,84.958755,0.162362,1.797684,870.0
2018-12-01,E12000009,South West,,85.172966,0.252135,1.796127,872.0
2019-01-01,E12000009,South West,,85.19254,0.022981,1.80191,872.0
2019-02-01,E12000009,South West,,85.352812,0.188129,1.82187,874.0
2019-03-01,E12000009,South West,,85.439271,0.101295,1.909731,875.0
2019-04-01,E12000009,South West,,85.564541,0.146619,1.901816,876.0
2019-05-01,E12000009,South West,,85.864364,0.350405,2.14825,879.0
2019-06-01,E12000009,South West,,85.894398,0.034979,2.013241,879.0
2019-07-01,E12000009,South West,,86.009171,0.133622,2.045573,880.0
2019-08-01,E12000009,South West,,86.084781,0.087909,1.835793,881.0
2019-09-01,E12000009,South West,,86.372326,0.334025,2.095177,884.0
2019-10-01,E12000009,South West,,86.465181,0.107506,1.938367,885.0
